w_power,w_delay,size,vdd,power,delay
0.0,1.0,0.7867013216018677,0.7724380493164062,0.36927259331332946,1.6429046946430428
0.01666666753590107,0.9833333492279053,0.7788850665092468,0.763297975063324,0.3534556880111817,1.679200797740711
0.03333333507180214,0.9666666388511658,0.7709709405899048,0.7540422677993774,0.33796163283655856,1.717196087541036
0.05000000074505806,0.949999988079071,0.7629590034484863,0.7446710467338562,0.322798376509995,1.7569953196179182
0.06666667014360428,0.9333333373069763,0.7548492550849915,0.7351846098899841,0.30797344834632545,1.7987114045424772
0.0833333358168602,0.9166666865348816,0.7466418147087097,0.7255829572677612,0.2934936865271106,1.842466953213715
0.10000000149011612,0.8999999761581421,0.7383370399475098,0.7158665657043457,0.2793659493641034,1.888392950942338
0.11666666716337204,0.8833333253860474,0.7299351692199707,0.7060357332229614,0.2655962516026414,1.936632184881776
0.13333334028720856,0.8666666746139526,0.7214366793632507,0.6960908770561218,0.252190267248801,1.9873387013887847
0.15000000596046448,0.8500000238418579,0.7128417491912842,0.6860327124595642,0.2391530391327063,2.0406798977001652
0.1666666716337204,0.8333333134651184,0.7041510343551636,0.6758618354797363,0.22648919594411107,2.0968369170613452
0.18333333730697632,0.8166666626930237,0.6953651309013367,0.6655790209770203,0.2142027625021003,2.15600673707034
0.20000000298023224,0.800000011920929,0.6864848136901855,0.6551850438117981,0.20229717527330837,2.2184036951140076
0.21666666865348816,0.7833333015441895,0.6775104999542236,0.6446810364723206,0.1907751709515747,2.284261905884445
0.23333333432674408,0.7666666507720947,0.6684432625770569,0.634067952632904,0.1796390325066566,2.3538359057557847
0.25,0.75,0.6592839360237122,0.6233468055725098,0.16889020557279566,2.427405197953562
0.2666666805744171,0.7333333492279053,0.6500334739685059,0.6125191450119019,0.15852975132010452,2.5052739291584785
0.28333333134651184,0.7166666984558105,0.640692949295044,0.601586103439331,0.14855780725022907,2.58777757804071
0.30000001192092896,0.699999988079071,0.6312634348869324,0.5905491709709167,0.13897394843318622,2.6752839479078694
0.3166666626930237,0.6833333373069763,0.6217461824417114,0.5794100165367126,0.12977715591133623,2.768197002965851
0.3333333432674408,0.6666666269302368,0.6121425032615662,0.5681702494621277,0.12096564605183775,2.8669629524305678
0.3499999940395355,0.6499999761581421,0.6024538278579712,0.5568316578865051,0.11253701028680585,2.9720741202199816
0.36666667461395264,0.6333333253860474,0.5926814079284668,0.5453961491584778,0.10448807837860424,3.0840766395473915
0.38333332538604736,0.6166666746139526,0.582827091217041,0.533865749835968,0.09681520746072717,3.2035734239018083
0.4000000059604645,0.6000000238418579,0.5728923678398132,0.522242546081543,0.0895139193828502,3.3312372210315595
0.4166666567325592,0.5833333730697632,0.5628789663314819,0.5105286240577698,0.08257911691370332,3.4678173212829777
0.4333333373069763,0.5666666626930237,0.5527885556221008,0.49872633814811707,0.07600509305634291,3.614150252565547
0.44999998807907104,0.550000011920929,0.5426231622695923,0.4868382215499878,0.06978562791022366,3.7711700007875746
0.46666666865348816,0.5333333015441895,0.5323846340179443,0.4748665988445282,0.06391374576345345,3.939928998906834
0.4833333194255829,0.5166666507720947,0.5220750570297241,0.46281421184539795,0.058382039484497744,4.121607942716525
0.5,0.5,0.5116966366767883,0.45068371295928955,0.05318251264419725,4.31754060217257
0.5166666507720947,0.4833333492279053,0.5012512803077698,0.43847790360450745,0.04830659375937818,4.529239649930815
0.5333333611488342,0.46666663885116577,0.49074143171310425,0.4261995553970337,0.04374530369290183,4.758420238491643
0.550000011920929,0.44999998807907104,0.4801693856716156,0.413851797580719,0.03948922641613282,5.007035801502851
0.5666666626930237,0.4333333373069763,0.46953749656677246,0.4014376401901245,0.03552848937466758,5.2773226564168985
0.5833333134651184,0.4166666865348816,0.4588482677936554,0.3889601528644562,0.0318528588726829,5.571847253625056
0.6000000238418579,0.3999999761581421,0.4481040835380554,0.37642258405685425,0.028451760657673755,5.893568156906114
0.6166666746139526,0.38333332538604736,0.4373076260089874,0.36382821202278137,0.025314353826452807,6.24590691374745
0.6333333253860474,0.36666667461395264,0.42646151781082153,0.35118043422698975,0.022429537554502332,6.63284178223391
0.6499999761581421,0.3500000238418579,0.415568470954895,0.3384826183319092,0.01978599633738403,7.059020975460387
0.6666666865348816,0.3333333134651184,0.4046310782432556,0.32573816180229187,0.017372237380511756,7.529905945662918
0.6833333373069763,0.3166666626930237,0.3936522603034973,0.3129507601261139,0.01517670597388314,8.051933418954844
0.699999988079071,0.30000001192092896,0.3826347887516022,0.3001239001750946,0.013187730677042693,8.6327572717466
0.7166666388511658,0.28333336114883423,0.3715815544128418,0.2872612476348877,0.011393637007495638,9.281519357561637
0.7333333492279053,0.2666666507720947,0.36049535870552063,0.2743663191795349,0.009782749864240178,10.009230046585845
0.75,0.25,0.34937921166419983,0.26144298911094666,0.008343497142820318,10.82922102148574
0.7666666507720947,0.23333334922790527,0.3382360637187958,0.24849489331245422,0.007064391500923177,11.757798581230007
0.7833333611488342,0.21666663885116577,0.3270688056945801,0.23552575707435608,0.005934102821269162,12.815070017673658
0.800000011920929,0.19999998807907104,0.31588053703308105,0.22253940999507904,0.004941509105712655,14.026058217389894
0.8166666626930237,0.18333333730697632,0.3046742379665375,0.20953959226608276,0.004075713577218031,15.42226573883311
0.8333333134651184,0.1666666865348816,0.2934529185295105,0.1965300589799881,0.003326096423413197,17.04381231996889
0.8500000238418579,0.1499999761581421,0.2822195887565613,0.1835145801305771,0.0026823500809349922,18.942475917793402
0.8666666746139526,0.13333332538604736,0.270977258682251,0.17049697041511536,0.0021345140737232863,21.186080848220026
0.8833333253860474,0.11666667461395264,0.2597290277481079,0.15748097002506256,0.0016730046269560147,23.864993308112496
0.8999999761581421,0.10000002384185791,0.24847784638404846,0.14447031915187836,0.001288642982045286,27.101979551694974
0.9166666865348816,0.08333331346511841,0.2372267246246338,0.13146866858005524,0.000972683961066397,31.067592805460755
0.9333333373069763,0.06666666269302368,0.22597864270210266,0.11847981065511703,0.0007168420853053923,36.005017487131695
0.949999988079071,0.050000011920928955,0.21473664045333862,0.10550737380981445,0.0005133078841496654,42.27203926584011
0.9666666388511658,0.03333336114883423,0.2035035789012909,0.09255494177341461,0.00035476709068678325,50.41526576501535
0.9833333492279053,0.016666650772094727,0.19228240847587585,0.07962607592344284,0.00023441734022918128,61.309471018697906
1.0,0.0,0.1810760498046875,0.06672436743974686,0.0001459791915157219,76.43983088775944
